단축코드,한글명,시가총액,per,pbr,ROE,부채비율,배당수익률
457550,우진엔텍                                ST2100600000000 NN N    N  0  N    N0000245500000100001NNN00NNN000000060Y0900000003715510000000005002024012400000000000927100000000000463566950012       0 NN0000004,2364.0,43.22,4.99,13.35,9.12,40.0
457600,벡트                                    ST3100910280000 NN N    N  0  N    N0000025500000100001NNN00NNN000000100N0900000000790880000000001002024121600000000001370700000000000137075000012       0 NN00000,347.0,-14.54,1.53,-14.57,104.26,0.0
457630,대신밸런스제16호스팩                    ST3101400000000 NN N    Y  0  N    N0000021500000100001NNN00NNN000000100N0900000000000000000000001002023090400000000000731000000000000073100000012       0 NN000000000-00,153.0,65.31,1.07,1.64,8.21,0.0
457940,에스케이증권제10호스팩                  ST3101400000000 NN N    Y  0  N    N0000020900000100001NNN00NNN000000100N0900000000030940000000001002023081100000000000331000000000000033100000012       0 NN0000000000000,69.0,74.46,1.05,1.43,23.62,0.0
458610,한국제12호스팩                          ST3101400000000 NN N    Y  0  N    N0000021250000100001NNN00NNN000000100N0900000000002150000000001002023083000000000000423000000000000042300000012       0 NN000000000,90.0,73.45,1.05,1.46,24.09,0.0
458650,성우                                    ST3100910280000 NN N    N  0  N    N0000119100000100001NNN00NNN000000060Y0900000000782150000000005002024103100000000001504500000000000752283500012       0 NN00000,1769.0,8.44,0.8,-0.16,11.4,20.0
458870,씨어스테크놀로지                        ST2100910290000 NN N    N  0  N    N0000828000000100001NNN00NNN000000100N0900000001035990000000005002024061900000000001266500000000000633294000012       0 NN00000012000,10133.0,-106.38,46.92,8.26,37.26,0.0
459100,위츠                                    ST3100910280000 NN N    N  0  N    N0000079900000100001NNN00NNN000000100N0900000004736750000000005002024112000000000001264200000000000632100000012       0 NN00000,1005.0,54.45,2.45,1.45,158.42,60.0
459510,나우로보틱스                            ST2100910270000 NN N    N  0  N    N0000218000000100001NNN00NNN000000100N0900000003759010000000005002025050800000000001291300000000000645694100012       0 NN000000121,2925.0,-54.98,39.12,-285.18,182.67,0.0
460470,아이빔테크놀로지                        ST3100910290000 NN N    N  0  N    N0000032900000100001NNN00NNN000000100N0900000001396530000000005002024080600000000001509600000000000754843500012       0 NN000000036-0,488.0,-11.02,1.56,-18.16,11.55,0.0
460870,에스엠씨지                              ST3100910250000 NN N    N  0  N    N0000045400000100001NNN00NNN000000100N0900000002832110000000001002025030700000000001982300000000000198233040012       0 NN00000054,907.0,-39.44,3.01,-11.67,131.0,0.0
460930,현대힘스                                ST1100910300000 NN N    N  0  N    N0000220500000100001NNN00NNN000000060Y0900000013217100000000005002024012600000000003547900000000001773993550012       0 NN0000012,8054.0,47.69,3.44,9.88,36.99,20.0
460940,피앤에스로보틱스                        ST3100910290000 NN N    N  1  N    N0000203000000100001NNN00NNN000000100N0900000005318200000000005002024073100000000000656500000000000328287000012       0 NN00000007100,1399.0,52.08,3.45,9.75,3.44,10.0
461030,아이엠비디엑스                          ST3100600000000 NN N    N  0  N    N0000107000000100001NNN00NNN000000100N0900000001334650000000001002024040300000000001401700000000000140177500012       0 NN000000034-,1536.0,-15.33,4.73,-46.97,4.91,0.0
461300,아이스크림미디어                        ST2000000000000 NN N    N  0  N    N0000172500000100001NNN00NNN000000060Y0900000000808110000000005002024083000000000001324200000000000662146650012       0 NN00000152200,2341.0,6.52,1.21,23.29,21.61,0.0
462020,에이치엠씨제6호스팩                     ST3101400000000 NN N    Y  0  N    N0000020700000100001NNN00NNN000000100N0900000000003160000000001002023101300000000000434500000000000043450000012       0 NN000000000000,90.0,45.11,1.05,2.37,11.1,0.0
462310,뉴키즈온                                ST0100910200000 NN N    N  0  N    N0000065700000100001NNN00NNN000000100N0900000000983990000000001002025070900000000000790200000000000079020000012       0 NN0000002,514.0,23.38,1.49,-15.37,25.79,0.0
462350,이노스페이스                            ST3100910300000 NN N    N  0  N    N0000157500000100001NNN00NNN000000100N0900000000435710000000010002024070200000000000941600000000000941669400012       0 NN000000007,1526.0,-4.24,3.44,-135.13,36.32,0.0
462510,라메디텍                                ST3100910290000 NN N    N  0  N    N0000071400000100001NNN00NNN000000100N0900000000815140000000005002024061700000000000880200000000000440148250012       0 NN0000000,629.0,-6.07,3.23,-68.46,16.66,0.0
462860,더즌                                    ST2000000000000 NN N    N  0  N    N0000039300000100001NNN00NNN000000100N0900000007740700000000001002025032400000000007171300000000000717134090012       0 NN00000,2861.0,24.78,6.11,19.31,101.3,10.0
462980,아이지넷                                ST3000000000000 NN N    N  0  N    N0000019250000100001NNN00NNN000000100N0900000000970840000000005002025020400000000001823400000000000911721850012       0 NN0000001,360.0,219.67,5.66,1.05,65.81,0.0
463020,뉴엔AI                                  ST0000000000000 NN N    N  0  N    N0000217000000100001NNN00NNN000000100N0900000001951240000000005002025070400000000000887900000000000444754000012       0 NN00000,1962.0,-23.97,6.86,-35.79,40.95,0.0
463480,모티브링크                              ST3100910280000 NN N    N  0  N    N0000103000000100001NNN00NNN000000060Y0900000008349550000000002002025022000000000001239000000000000247807160012       0 NN00000037,1316.0,56.19,5.0,4.74,79.33,0.0
464080,에스오에스랩                            ST2100910290000 NN N    N  0  N    N0000103500000100001NNN00NNN000000100N0900000003464290000000001002024062500000000001768100000000000176818300012       0 NN000000049,2060.0,-16.18,6.44,-46.12,22.19,0.0
464280,티디에스팜                              ST3100910240000 NN N    N  0  N    N0000090500000100001NNN00NNN000000100N0900000000288370000000001002024082100000000000553000000000000055300000012       0 NN00000027,498.0,12.6,1.27,12.1,27.68,0.0
464440,한국제13호스팩                          ST3101400000000 NN N    Y  0  N    N0000021450000100001NNN00NNN000000100N0900000000008140000000001002023111300000000000432000000000000043200000012       0 NN000000000,93.0,56.58,1.08,1.93,17.4,0.0
464500,아이언디바이스                          ST3100910280000 NN N    N  0  N    N0000032300000100001NNN00NNN000000100N0900000002445090000000005002024092300000000001396300000000000698163150012       0 NN000000020-,455.0,-8.89,1.46,-16.81,18.57,0.0
464580,닷밀                                    ST3101500000000 NN N    N  0  N    N0000026600000100001NNN00NNN000000100N0900000017792260000000005002024111300000000001835900000000000917974300012       0 NN00000,472.0,40.79,1.41,5.66,38.02,0.0
464680,KB제27호스팩                            ST3101400000000 NN N    Y  0  N    N0000020650000100001NNN00NNN000000100N0900000000145460000000001002023110300000000001290500000000000129050000012       0 NN0000000,266.0,37.49,1.01,2.72,15.59,0.0
465320,교보15호스팩                            ST3101400000000 NN N    Y  0  N    N0000023350000100001YNN00NNN000000100N0900000000000000000000001002023120500000000000381000000000000038100000012       0 NN00000000,89.0,61.45,1.17,1.92,19.23,0.0
465480,인스피언                                ST3000000000000 NN N    N  0  N    N0000057200000100001NNN00NNN000000100N0900000000575620000000001002024101800000000001013700000000000101377720012       0 NN0000001,583.0,11.34,1.11,11.76,10.34,0.0
466100,클로봇                                  ST2000000000000 NN N    N  0  N    N0000409500000100001NNN00NNN000000100N0900000035759790000000005002024102800000000002499200000000001249606950012       0 NN000000,10147.0,-129.71,16.64,-14.78,23.89,0.0
466410,사이냅소프트                            ST3000000000000 NN N    N  0  N    N0000124100000100001NNN00NNN000000100N0900000000530630000000005002024111900000000000503700000000000251851150012       0 NN000000133,634.0,8.69,0.99,12.3,8.8,0.0
466910,엔에이치스팩30호                        ST3101400000000 NN N    Y  0  N    N0000021350000100001YNN00NNN000000100N0900000000000000000000001002023120100000000000910000000000000091000000012       0 NN0000000000,194.0,46.41,1.09,2.39,14.38,0.0
467930,IBKS제23호스팩                          ST3101400000000 NN N    Y  0  N    N0000022300000100001NNN00NNN000000100N0900000000075300000000001002023122200000000000423000000000000042300000012       0 NN0000000,94.0,76.55,1.11,1.45,18.19,0.0
468530,프로티나                                ST0100600000000 NN N    N  0  N    N0000630000000100001NNN00NNN000000100N0900000019378500000000001002025072900000000001087100000000000108719910012       0 NN0000000,6893.0,-69.52,37.16,0.0,14.04,0.0
468760,유진스팩10호                            ST3101400000000 NN N    Y  0  N    N0000021250000100001NNN00NNN000000100N0900000000013980000000001002024022900000000000424000000000000042400000012       0 NN00000000,90.0,59.17,1.05,2.85,17.67,0.0
469480,IBKS제24호스팩                          ST3101400000000 NN N    Y  0  N    N0000022050000100001NNN00NNN000000100N0900000000001170000000001002024020100000000000423000000000000042300000012       0 NN0000000,93.0,66.82,1.09,2.84,17.72,0.0
469750,아이비젼웍스                            ST3100910270000 NN N    N  0  N    N0000013430000100001NNN00NNN000000100N0900000003714960000000001002024090300000000003445600000000000344564810012       0 NN000000352,451.0,-9.7,1.23,-17.05,37.09,0.0
469880,하나30호스팩                            ST3101400000000 NN N    Y  0  N    N0000020600000100001NNN00NNN000000100N0900000000082620000000001002023122200000000000730500000000000073050000012       0 NN00000000,151.0,41.3,1.02,2.5,18.35,0.0
469900,하나31호스팩                            ST3101400000000 NN N    Y  0  N    N0000020650000100001NNN00NNN000000100N0900000000019520000000001002024030500000000000560500000000000056050000012       0 NN00000000,116.0,51.75,1.06,3.25,14.96,0.0
471050,대신밸런스제17호스팩                    ST3101400000000 NN N    Y  0  N    N0000021850000100001NNN00NNN000000100N0900000000111770000000001002024012400000000000606000000000000060600000012       0 NN000000000-00,132.0,80.93,1.11,2.46,10.05,0.0
471820,셀로맥스사이언스                        ST3100910190000 NN N    N  0  N    N0000051500000100001NNN00NNN000000100N0900000000134180000000001002024121300000000001176500000000000117652030012       0 NN00000012400,592.0,15.34,1.24,8.58,10.44,35.0
472220,신영스팩10호                            ST3101400000000 NN N    Y  0  N    N0000022150000100001NNN00NNN000000100N0900000000038460000000001002024020600000000000469000000000000046900000012       0 NN00000000,104.0,63.14,1.08,3.01,16.22,0.0
472230,에스케이증권제11호스팩                  ST3101400000000 NN N    Y  0  N    N0000020400000100001NNN00NNN000000100N0900000000019120000000001002024030400000000000415500000000000041550000012       0 NN0000000000000,85.0,81.6,1.01,2.05,19.54,0.0
472850,폰드그룹                                ST2101100000000 NN N    N  0  N    N0000078600000100001NNN00NNN000000100N0900000001936220000000005002024020200000000003234300000000001617196650012       0 NN0000021,2630.0,10.44,1.24,16.41,72.27,10.0
473000,에스케이증권제12호스팩                  ST3101400000000 NN N    Y  0  N    N0000020400000100001NNN00NNN000000100N0900000000003780000000001002024050700000000000331000000000000033100000012       0 NN0000000000000,68.0,81.8,1.04,1.65,22.12,0.0
473050,유안타제15호스팩                        ST3101400000000 NN N    Y  0  N    N0000020300000100001NNN00NNN000000100N0900000000499840000000001002024022900000000000701000000000000070100000012       0 NN0000000000,143.0,52.44,1.04,3.21,11.8,0.0
473370,비엔케이제2호스팩                       ST3101400000000 NN N    Y  0  N    N0000020200000100001YNN00NNN000000100N0900000000000000000000001002024030500000000000421000000000000042100000012       0 NN00000000000,85.0,46.98,1.01,3.49,17.17,0.0
473950,에스케이증권제13호스팩                  ST3101400000000 NN N    Y  0  N    N0000020400000100001NNN00NNN000000100N0900000000006360000000001002024072500000000000442000000000000044200000012       0 NN0000000000000,90.0,127.5,1.06,0.76,15.85,0.0
